task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
436	a6/2a27e6	2153270	run_method (frangieh/control/gene+mimosca+ONE-NON-GENE-SITE-84)	COMPLETED	0	2022-06-13 00:18:59.879	7h 5m 19s	6h 37m 21s	99.7%	17.9 GB	18.8 GB	1.1 GB	89.1 KB
1493	78/9643ac	2153588	run_method (simulated/experiment_1/gene+mimosca+NTC-15)	COMPLETED	0	2022-06-13 01:29:05.242	5h 55m 14s	7m 56s	97.5%	9.7 GB	10.4 GB	666.7 MB	104.4 KB
433	30/08342c	2154324	run_method (frangieh/control/gene+weissman_method+ONE-NON-GENE-SITE-859)	COMPLETED	0	2022-06-13 07:21:10.457	3m 9s	2m 53s	94.1%	27.9 GB	28.6 GB	1.1 GB	145.3 KB
561	4b/60601e	2154328	run_method (frangieh/control/gene+weissman_method+NO-SITE-628)	COMPLETED	0	2022-06-13 07:21:45.454	2m 39s	1m 52s	78.9%	27.9 GB	28.6 GB	1.1 GB	147 KB
315	9a/172217	2154294	run_method (frangieh/control/gene+seurat_de+ONE-NON-GENE-SITE-531)	COMPLETED	0	2022-06-13 07:07:40.445	17m 19s	16m 40s	98.1%	6.6 GB	7.4 GB	1.1 GB	172.8 KB
270	81/c44f12	2154293	run_method (frangieh/co_culture/gene+schraivogel_method+NO-SITE-913)	COMPLETED	0	2022-06-13 07:07:30.441	17m 59s	17m 39s	97.9%	24.1 GB	24.9 GB	1.6 GB	177.1 KB
316	27/59295a	2154334	run_method (frangieh/control/gene+weissman_method+ONE-NON-GENE-SITE-531)	COMPLETED	0	2022-06-13 07:24:59.901	2m 4s	1m 51s	86.3%	27.9 GB	28.6 GB	1.1 GB	147.2 KB
320	5a/3febaf	2153374	run_method (frangieh/control/gene+mimosca+ONE-NON-GENE-SITE-202)	COMPLETED	0	2022-06-13 00:38:00.809	6h 50m 19s	6h 25m 42s	99.4%	17.9 GB	18.8 GB	1.1 GB	93.8 KB
1446	f3/6e8c67	2153642	run_method (simulated/experiment_1/gene+mimosca+NTC-3)	COMPLETED	0	2022-06-13 01:44:26.174	5h 43m 53s	7m 4s	97.5%	9.7 GB	10.4 GB	666.7 MB	104.5 KB
505	5f/d3658c	2154335	run_method (frangieh/control/gene+weissman_method+NO-SITE-544)	COMPLETED	0	2022-06-13 07:25:29.899	3m 4s	2m 43s	94.9%	27.9 GB	28.6 GB	1.1 GB	129.4 KB
450	67/96417a	2154318	run_method (frangieh/control/gene+schraivogel_method+NO-SITE-505)	COMPLETED	0	2022-06-13 07:17:00.455	12m 4s	11m 24s	97.5%	16.7 GB	17.5 GB	1.1 GB	182 KB
1425	d1/bff2b3	2154339	run_method (schraivogel/ground_truth_tapseq/gene+seurat_de+non-targeting-00027)	COMPLETED	0	2022-06-13 07:28:34.901	34.5s	18.3s	88.5%	486.8 MB	1.3 GB	79.9 MB	4 KB
1542	91/dc113f	2153644	run_method (simulated/experiment_1/gene+mimosca+NTC-27)	COMPLETED	0	2022-06-13 01:45:05.084	5h 44m 14s	7m 33s	97.3%	9.7 GB	10.4 GB	666.7 MB	105.1 KB
563	19/fd3328	2154309	run_method (frangieh/control/gene+seurat_de+NO-SITE-913)	COMPLETED	0	2022-06-13 07:13:16.459	17m 3s	16m 47s	98.1%	6.6 GB	7.4 GB	1.1 GB	174.1 KB
514	3b/c5deb8	2154319	run_method (frangieh/control/gene+schraivogel_method+NO-SITE-304)	COMPLETED	0	2022-06-13 07:17:20.627	12m 59s	12m 29s	97.3%	16.7 GB	17.5 GB	1.1 GB	182.2 KB
498	ab/1532a3	2154327	run_method (frangieh/control/gene+schraivogel_method+NO-SITE-599)	COMPLETED	0	2022-06-13 07:21:25.444	8m 54s	8m 48s	96.4%	16.6 GB	17.5 GB	1.1 GB	181.9 KB
421	51/b1af8d	2154341	run_method (frangieh/control/gene+weissman_method+ONE-NON-GENE-SITE-328)	COMPLETED	0	2022-06-13 07:29:09.908	2m 39s	1m 48s	87.7%	27.9 GB	28.6 GB	1.1 GB	145.9 KB
1263	7e/1504b9	2154337	run_method (schraivogel/ground_truth_perturbseq/gene+weissman_method+non-targeting-00016)	COMPLETED	0	2022-06-13 07:28:19.912	3m 34s	3m 29s	95.3%	28.3 GB	28.9 GB	1.1 GB	187.7 KB
1458	82/a84ba7	2153685	run_method (simulated/experiment_1/gene+mimosca+NTC-6)	COMPLETED	0	2022-06-13 01:59:19.957	5h 33m 14s	8m 11s	97.5%	9.7 GB	10.4 GB	666.7 MB	104 KB
665	b9/6acc6f	2154345	run_method (frangieh/ifn_gamma/gene+weissman_method+ONE-NON-GENE-SITE-231)	COMPLETED	0	2022-06-13 07:30:20.896	2m 38s	2m 23s	90.9%	43.4 GB	44.1 GB	1.5 GB	139.8 KB
1161	a9/7510f9	2154348	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de+non-targeting-00021)	COMPLETED	0	2022-06-13 07:31:54.930	2m 44s	1m 41s	94.8%	3.7 GB	4.5 GB	127.1 MB	4 KB
905	f8/0397f8	2154329	run_method (papalexi/eccite_screen/gene+seurat_de+NTg7)	COMPLETED	0	2022-06-13 07:23:21.447	11m 53s	10m 59s	97.5%	4.3 GB	5.1 GB	730.2 MB	186.5 KB
1486	f3/011094	2153687	run_method (simulated/experiment_1/gene+mimosca+NTC-13)	COMPLETED	0	2022-06-13 01:59:30.010	5h 35m 49s	7m 1s	97.5%	9.7 GB	10.4 GB	666.7 MB	104.2 KB
1035	23/8488a5	2154353	run_method (schraivogel/enhancer_screen_chr11/gene+weissman_method+non-targeting-00019)	COMPLETED	0	2022-06-13 07:35:19.899	39.5s	24.9s	88.5%	3.5 GB	4.1 GB	113 MB	7.2 KB
1028	d5/d972b1	2154352	run_method (schraivogel/enhancer_screen_chr11/gene+schraivogel_method+non-targeting-00018)	COMPLETED	0	2022-06-13 07:35:15.911	1m 38s	1m 7s	95.1%	3.5 GB	4.3 GB	150.2 MB	3.7 KB
1534	05/f53254	2153689	run_method (simulated/experiment_1/gene+mimosca+NTC-25)	COMPLETED	0	2022-06-13 01:59:50.148	5h 37m 29s	8m 6s	97.4%	9.7 GB	10.4 GB	666.7 MB	104.3 KB
719	c9/5c48b1	2154310	run_method (frangieh/ifn_gamma/gene+seurat_de+ONE-NON-GENE-SITE-915)	COMPLETED	0	2022-06-13 07:14:05.449	23m 14s	22m 46s	98.6%	8.9 GB	9.8 GB	1.5 GB	163.3 KB
1352	06/295bb8	2154354	run_method (schraivogel/ground_truth_tapseq/gene+schraivogel_method+non-targeting-00009)	COMPLETED	0	2022-06-13 07:35:59.903	1m 34s	35.1s	91.0%	957.8 MB	1.8 GB	95 MB	3.6 KB
487	0d/5fc4ef	2154326	run_method (frangieh/control/gene+seurat_de+NO-SITE-136)	COMPLETED	0	2022-06-13 07:21:20.966	16m 58s	16m 6s	97.9%	6.6 GB	7.4 GB	1.1 GB	172.3 KB
419	f0/363c59	2154323	run_method (frangieh/control/gene+seurat_de+ONE-NON-GENE-SITE-328)	COMPLETED	0	2022-06-13 07:21:05.446	18m 14s	17m 53s	97.9%	6.6 GB	7.4 GB	1.1 GB	171.6 KB
509	12/85f36e	2154355	run_method (frangieh/control/gene+weissman_method+NO-SITE-820)	COMPLETED	0	2022-06-13 07:36:54.900	2m 39s	2m 6s	89.3%	27.9 GB	28.6 GB	1.1 GB	147.9 KB
578	75/1ea3cc	2154356	run_method (frangieh/control/gene+weissman_method+NO-SITE-960)	COMPLETED	0	2022-06-13 07:37:19.911	2m 39s	2m 15s	84.4%	27.9 GB	28.6 GB	1.1 GB	129.9 KB
1450	fc/6dfaea	2153730	run_method (simulated/experiment_1/gene+mimosca+NTC-4)	COMPLETED	0	2022-06-13 02:13:24.944	5h 27m 24s	7m 56s	97.4%	9.7 GB	10.4 GB	666.7 MB	105.3 KB
825	7a/b495c5	2154359	run_method (frangieh/ifn_gamma/gene+weissman_method+NO-SITE-812)	COMPLETED	0	2022-06-13 07:38:19.900	2m 49s	2m 43s	89.9%	43.4 GB	44.1 GB	1.5 GB	144.4 KB
670	a1/f59e27	2154320	run_method (frangieh/ifn_gamma/gene+schraivogel_method+ONE-NON-GENE-SITE-672)	COMPLETED	0	2022-06-13 07:18:16.443	23m 3s	22m 55s	98.2%	25.4 GB	26.3 GB	1.5 GB	175.6 KB
629	8c/0afb8e	2154358	run_method (frangieh/ifn_gamma/gene+weissman_method+ONE-NON-GENE-SITE-724)	COMPLETED	0	2022-06-13 07:37:34.900	3m 44s	2m 55s	86.4%	43.4 GB	44.1 GB	1.5 GB	122.3 KB
1546	fb/40c03e	2153794	run_method (simulated/experiment_1/gene+mimosca+NTC-28)	COMPLETED	0	2022-06-13 02:27:21.176	5h 14m 58s	7m 1s	97.5%	9.7 GB	10.4 GB	666.7 MB	104 KB
293	7b/7500d0	2154362	run_method (frangieh/co_culture/gene+weissman_method+NO-SITE-706)	COMPLETED	0	2022-06-13 07:40:00.902	2m 38s	2m 36s	92.7%	40.9 GB	41.6 GB	1.6 GB	148.2 KB
1099	0e/8d37cb	2154370	run_method (schraivogel/enhancer_screen_chr8/gene+weissman_method+non-targeting-00005)	COMPLETED	0	2022-06-13 07:42:39.909	34.5s	23.7s	91.6%	3.6 GB	4.3 GB	105.1 MB	7.3 KB
565	ab/db76dc	2154364	run_method (frangieh/control/gene+weissman_method+NO-SITE-913)	COMPLETED	0	2022-06-13 07:40:49.903	2m 39s	2m 5s	89.3%	27.9 GB	28.6 GB	1.1 GB	149.6 KB
661	26/12701b	2154368	run_method (frangieh/ifn_gamma/gene+weissman_method+ONE-NON-GENE-SITE-250)	COMPLETED	0	2022-06-13 07:41:20.904	2m 58s	2m 44s	90.9%	43.4 GB	44.1 GB	1.5 GB	143.5 KB
1424	ba/f9184c	2154371	run_method (schraivogel/ground_truth_tapseq/gene+schraivogel_method+non-targeting-00027)	COMPLETED	0	2022-06-13 07:43:15.900	1m 33s	35.6s	93.0%	958.4 MB	1.8 GB	95 MB	3.6 KB
980	a0/6d1edc	2154369	run_method (schraivogel/enhancer_screen_chr11/gene+seurat_de+non-targeting-00006)	COMPLETED	0	2022-06-13 07:42:19.904	2m 39s	1m 36s	95.0%	3.5 GB	4.3 GB	135.1 MB	4.1 KB
1482	b8/c98a59	2153837	run_method (simulated/experiment_1/gene+mimosca+NTC-12)	COMPLETED	0	2022-06-13 02:39:19.931	5h 5m 44s	7m 49s	97.3%	9.7 GB	10.4 GB	666.7 MB	104.9 KB
914	ea/2212e8	2153509	run_method (papalexi/eccite_screen/gene+mimosca+NTg9)	COMPLETED	0	2022-06-13 01:05:21.151	6h 40m 58s	24m 18s	99.0%	11.7 GB	12.5 GB	708.1 MB	138.7 KB
569	e8/38d72a	2154373	run_method (frangieh/control/gene+weissman_method+NO-SITE-205)	COMPLETED	0	2022-06-13 07:44:19.900	2m 49s	2m 2s	89.2%	27.9 GB	28.6 GB	1.1 GB	144.1 KB
827	e2/770984	2154351	run_method (frangieh/ifn_gamma/gene+schraivogel_method+NO-SITE-547)	COMPLETED	0	2022-06-13 07:34:40.991	14m 3s	13m 44s	98.3%	25.7 GB	26.5 GB	1.5 GB	175.8 KB
1203	bd/0a8d2d	2154377	run_method (schraivogel/ground_truth_perturbseq/gene+weissman_method+non-targeting-00001)	COMPLETED	0	2022-06-13 07:46:19.900	2m 39s	2m 29s	97.2%	28.3 GB	28.9 GB	1.1 GB	191.1 KB
843	1e/b18a17	2154336	run_method (frangieh/ifn_gamma/gene+seurat_de+NO-SITE-40)	COMPLETED	0	2022-06-13 07:27:04.912	21m 59s	21m 51s	99.1%	8.9 GB	9.8 GB	1.5 GB	168.4 KB
1550	b6/a083bc	2153874	run_method (simulated/experiment_1/gene+mimosca+NTC-29)	COMPLETED	0	2022-06-13 02:51:24.930	4h 57m 44s	8m 3s	97.4%	9.7 GB	10.4 GB	666.7 MB	104.7 KB
948	77/7ec13a	2154380	run_method (papalexi/eccite_screen/protein+schraivogel_method+NTg9)	COMPLETED	0	2022-06-13 07:48:59.898	34.5s	25s	91.0%	609.1 MB	1.4 GB	86.7 MB	2.5 KB
1015	e0/dfa25c	2154381	run_method (schraivogel/enhancer_screen_chr11/gene+weissman_method+non-targeting-00014)	COMPLETED	0	2022-06-13 07:49:05.898	38.5s	26.8s	91.9%	3.5 GB	4.2 GB	113 MB	7.2 KB
1462	e1/3f5f4f	2153948	run_method (simulated/experiment_1/gene+mimosca+NTC-7)	COMPLETED	0	2022-06-13 03:33:09.900	4h 16m 59s	7m 4s	97.5%	9.7 GB	10.4 GB	666.7 MB	105 KB
1033	f7/314cfc	2154382	run_method (schraivogel/enhancer_screen_chr11/gene+seurat_de+non-targeting-00019)	COMPLETED	0	2022-06-13 07:49:10.981	1m 38s	1m 35s	90.6%	3.5 GB	4.3 GB	135.1 MB	4.1 KB
1501	77/78785e	2154292	run_method (simulated/experiment_1/gene+seurat_de+NTC-17)	COMPLETED	0	2022-06-13 07:07:20.443	43m 44s	43m 33s	99.1%	4.6 GB	5.4 GB	688.7 MB	126.9 KB
76	31/963df9	2153035	run_method (frangieh/co_culture/gene+mimosca+ONE-NON-GENE-SITE-250)	COMPLETED	0	2022-06-12 23:51:02.609	8h 12s	7h 34m 23s	99.2%	26.2 GB	27.2 GB	1.6 GB	88.4 KB
1318	0e/faefe9	2154384	run_method (schraivogel/ground_truth_tapseq/gene+mimosca+non-targeting-00000)	COMPLETED	0	2022-06-13 07:49:44.898	1m 39s	1m	95.1%	525.5 MB	1.2 GB	57.9 MB	3.2 KB
1517	26/0292a4	2153984	run_method (simulated/experiment_1/gene+mimosca+NTC-21)	COMPLETED	0	2022-06-13 03:53:00.900	4h 14s	7m 57s	97.4%	9.7 GB	10.4 GB	666.7 MB	104.2 KB
667	42/0ae83c	2154346	run_method (frangieh/ifn_gamma/gene+seurat_de+ONE-NON-GENE-SITE-570)	COMPLETED	0	2022-06-13 07:30:21.901	22m 57s	22m 31s	98.5%	8.9 GB	9.8 GB	1.5 GB	167.4 KB
579	39/80ca21	2154357	run_method (frangieh/control/gene+seurat_de+NO-SITE-355)	COMPLETED	0	2022-06-13 07:37:20.902	16m 58s	16m 39s	98.1%	6.6 GB	7.4 GB	1.1 GB	171.9 KB
1529	3f/9c0304	2153985	run_method (simulated/experiment_1/gene+mimosca+NTC-24)	COMPLETED	0	2022-06-13 03:53:04.903	4h 3m 15s	7m 50s	97.4%	9.7 GB	10.4 GB	666.7 MB	105 KB
298	15/f576ee	2154372	run_method (frangieh/control/gene+schraivogel_method+ONE-NON-GENE-SITE-293)	COMPLETED	0	2022-06-13 07:43:30.902	12m 49s	11m 57s	97.1%	16.6 GB	17.5 GB	1.1 GB	181.9 KB
239	cf/da86b5	2154349	run_method (frangieh/co_culture/gene+seurat_de+NO-SITE-812)	COMPLETED	0	2022-06-13 07:32:34.911	24m 9s	23m 51s	98.3%	9.7 GB	10.5 GB	1.6 GB	167.6 KB
454	95/631200	2154378	run_method (frangieh/control/gene+schraivogel_method+NO-SITE-107)	COMPLETED	0	2022-06-13 07:47:10.899	9m 44s	9m 19s	97.5%	16.6 GB	17.4 GB	1.1 GB	182 KB
1438	3b/bee107	2154033	run_method (simulated/experiment_1/gene+mimosca+NTC-1)	COMPLETED	0	2022-06-13 04:29:10.937	3h 28m 8s	7m 4s	97.5%	9.7 GB	10.4 GB	666.7 MB	104.9 KB
1312	03/52eebf	2154333	run_method (schraivogel/ground_truth_perturbseq/gene+schraivogel_method+non-targeting-00029)	COMPLETED	0	2022-06-13 07:24:24.964	33m 54s	33m 36s	98.9%	27.5 GB	28.4 GB	1.1 GB	196.8 KB
308	60/5d7528	2154395	run_method (frangieh/control/gene+weissman_method+ONE-NON-GENE-SITE-241)	COMPLETED	0	2022-06-13 07:56:21.897	2m 38s	1m 52s	87.9%	27.9 GB	28.6 GB	1.1 GB	147 KB
742	e1/a57001	2154375	run_method (frangieh/ifn_gamma/gene+schraivogel_method+NO-SITE-505)	COMPLETED	0	2022-06-13 07:45:00.902	14m 44s	14m 41s	97.7%	25.8 GB	26.6 GB	1.5 GB	175.7 KB
762	96/17c0af	2154376	run_method (frangieh/ifn_gamma/gene+schraivogel_method+NO-SITE-187)	COMPLETED	0	2022-06-13 07:45:04.901	14m 55s	14m 35s	98.4%	25.6 GB	26.5 GB	1.5 GB	175.9 KB
989	8d/8f0c74	2154399	run_method (schraivogel/enhancer_screen_chr11/gene+seurat_de+non-targeting-00008)	COMPLETED	0	2022-06-13 07:58:20.908	1m 39s	1m 30s	95.6%	3.5 GB	4.3 GB	135.1 MB	4.1 KB
1356	4b/c9f8e5	2154400	run_method (schraivogel/ground_truth_tapseq/gene+schraivogel_method+non-targeting-00010)	COMPLETED	0	2022-06-13 07:59:00.911	1m 3s	42.7s	93.4%	953.8 MB	1.8 GB	95 MB	3.6 KB
1186	bc/735b1d	2153993	run_method (schraivogel/enhancer_screen_chr8/gene+mimosca+non-targeting-00027)	FAILED	140	2022-06-13 04:00:39.899	4h 10s	4h 5s	-	-	-	-	-
1506	0f/9a2d5d	2154226	run_method (simulated/experiment_1/gene+mimosca+NTC-18)	COMPLETED	0	2022-06-13 06:36:25.455	1h 24m 34s	7m 28s	97.2%	9.7 GB	10.4 GB	666.7 MB	104.5 KB
870	a1/d6ddc3	2154379	run_method (frangieh/ifn_gamma/gene+schraivogel_method+NO-SITE-355)	COMPLETED	0	2022-06-13 07:48:44.902	14m 35s	14m 22s	98.5%	25.7 GB	26.5 GB	1.5 GB	175.9 KB
581	b4/0879cf	2154404	run_method (frangieh/control/gene+weissman_method+NO-SITE-355)	COMPLETED	0	2022-06-13 08:00:05.895	3m 14s	2m 40s	95.5%	27.9 GB	28.6 GB	1.1 GB	128.3 KB
658	bd/23e33e	2154367	run_method (frangieh/ifn_gamma/gene+schraivogel_method+ONE-NON-GENE-SITE-250)	COMPLETED	0	2022-06-13 07:41:19.915	22m 59s	22m 31s	98.2%	25.6 GB	26.5 GB	1.5 GB	175.9 KB
1498	c2/bdf85d	2154244	run_method (simulated/experiment_1/gene+mimosca+NTC-16)	COMPLETED	0	2022-06-13 06:42:00.979	1h 22m 53s	7m 55s	97.4%	9.7 GB	10.4 GB	666.7 MB	104.7 KB
646	bc/9f06b4	2154389	run_method (frangieh/ifn_gamma/gene+schraivogel_method+ONE-NON-GENE-SITE-869)	COMPLETED	0	2022-06-13 07:51:14.927	14m 54s	14m 28s	97.7%	25.6 GB	26.5 GB	1.5 GB	176.2 KB
555	67/5f0666	2154387	run_method (frangieh/control/gene+seurat_de+NO-SITE-963)	COMPLETED	0	2022-06-13 07:50:50.918	17m 29s	16m 51s	98.1%	6.6 GB	7.4 GB	1.1 GB	169 KB
1535	46/f181aa	2154411	run_method (simulated/experiment_1/gene+weissman_method+NTC-25)	COMPLETED	0	2022-06-13 08:04:55.902	3m 24s	2m 46s	95.4%	15.6 GB	16.2 GB	666.7 MB	120.1 KB
80	b1/1e9777	2153038	run_method (frangieh/co_culture/gene+mimosca+ONE-NON-GENE-SITE-231)	COMPLETED	0	2022-06-12 23:51:05.717	8h 17m 19s	7h 45m 16s	99.3%	26.2 GB	27.2 GB	1.6 GB	86.7 KB
741	f3/8e6f86	2154412	run_method (frangieh/ifn_gamma/gene+weissman_method+NO-SITE-694)	COMPLETED	0	2022-06-13 08:06:10.903	2m 39s	2m 34s	91.1%	43.4 GB	44.1 GB	1.5 GB	142.4 KB
887	0d/57e893	2153568	run_method (papalexi/eccite_screen/gene+mimosca+NTg1)	COMPLETED	0	2022-06-13 01:21:55.214	6h 47m 9s	22m 40s	98.2%	11.7 GB	12.4 GB	708.1 MB	141.3 KB
1202	a6/707174	2154302	run_method (schraivogel/ground_truth_perturbseq/gene+seurat_de+non-targeting-00001)	COMPLETED	0	2022-06-13 07:11:20.450	58m 59s	58m 25s	99.2%	6.4 GB	7.3 GB	1.1 GB	194.8 KB
324	fd/7ab35f	2154392	run_method (frangieh/control/gene+seurat_de+ONE-NON-GENE-SITE-217)	COMPLETED	0	2022-06-13 07:53:20.898	17m 59s	17m 36s	98.2%	6.6 GB	7.4 GB	1.1 GB	169.5 KB
709	2f/32c182	2154416	run_method (frangieh/ifn_gamma/gene+weissman_method+ONE-NON-GENE-SITE-813)	COMPLETED	0	2022-06-13 08:08:50.901	3m 29s	2m 55s	84.7%	43.4 GB	44.1 GB	1.5 GB	143.3 KB
1063	36/de475d	2154421	run_method (schraivogel/enhancer_screen_chr11/gene+weissman_method+non-targeting-00026)	COMPLETED	0	2022-06-13 08:12:20.901	33.5s	24.2s	90.2%	3.5 GB	4.1 GB	113 MB	7.1 KB
299	dd/31ac69	2154394	run_method (frangieh/control/gene+seurat_de+ONE-NON-GENE-SITE-293)	COMPLETED	0	2022-06-13 07:56:20.903	16m 59s	16m 44s	98.1%	6.6 GB	7.4 GB	1.1 GB	170.5 KB
566	26/472da0	2154402	run_method (frangieh/control/gene+schraivogel_method+NO-SITE-205)	COMPLETED	0	2022-06-13 08:00:00.978	13m 18s	13m 4s	97.0%	16.4 GB	17.2 GB	1.1 GB	182.2 KB
1411	76/fd3157	2154422	run_method (schraivogel/ground_truth_tapseq/gene+weissman_method+non-targeting-00023)	COMPLETED	0	2022-06-13 08:12:55.903	38.5s	12.3s	86.2%	469.9 MB	1.1 GB	57.9 MB	4.1 KB
499	6e/e28e50	2154396	run_method (frangieh/control/gene+seurat_de+NO-SITE-599)	COMPLETED	0	2022-06-13 07:56:45.897	16m 59s	16m 45s	98.3%	6.6 GB	7.4 GB	1.1 GB	171.3 KB
543	06/94f8ba	2154397	run_method (frangieh/control/gene+seurat_de+NO-SITE-836)	COMPLETED	0	2022-06-13 07:56:55.896	16m 49s	16m 44s	98.3%	6.6 GB	7.4 GB	1.1 GB	172.8 KB
695	dc/b01420	2154390	run_method (frangieh/ifn_gamma/gene+seurat_de+ONE-NON-GENE-SITE-640)	COMPLETED	0	2022-06-13 07:51:25.903	22m 54s	22m 37s	98.4%	8.9 GB	9.8 GB	1.5 GB	167.9 KB
874	63/fecf38	2154407	run_method (frangieh/ifn_gamma/gene+schraivogel_method+NO-SITE-706)	COMPLETED	0	2022-06-13 08:01:00.899	13m 54s	13m 32s	98.1%	25.6 GB	26.5 GB	1.5 GB	175.9 KB
1055	17/67b70d	2154429	run_method (schraivogel/enhancer_screen_chr11/gene+weissman_method+non-targeting-00024)	COMPLETED	0	2022-06-13 08:14:55.910	38.5s	23.8s	90.9%	3.5 GB	4.1 GB	113 MB	7.1 KB
461	c8/7e43b8	2154424	run_method (frangieh/control/gene+weissman_method+NO-SITE-36)	COMPLETED	0	2022-06-13 08:13:21.898	2m 38s	2m 3s	89.2%	27.9 GB	28.6 GB	1.1 GB	129.3 KB
1285	f7/e5b7fd	2154316	run_method (schraivogel/ground_truth_perturbseq/gene+seurat_de+non-targeting-00022)	COMPLETED	0	2022-06-13 07:16:00.437	1h 4s	59m 44s	99.1%	6.4 GB	7.3 GB	1.1 GB	195.4 KB
511	fd/16f57f	2154401	run_method (frangieh/control/gene+seurat_de+NO-SITE-38)	COMPLETED	0	2022-06-13 07:59:45.899	17m 4s	16m 43s	98.1%	6.6 GB	7.4 GB	1.1 GB	171.4 KB
574	5c/4c1cef	2154415	run_method (frangieh/control/gene+schraivogel_method+NO-SITE-960)	COMPLETED	0	2022-06-13 08:08:25.897	9m 54s	9m 44s	96.6%	16.5 GB	17.4 GB	1.1 GB	182.2 KB
237	65/d30a82	2154430	run_method (frangieh/co_culture/gene+weissman_method+NO-SITE-229)	COMPLETED	0	2022-06-13 08:15:35.903	2m 44s	2m 34s	92.8%	40.9 GB	41.6 GB	1.6 GB	145.9 KB
958	46/1e517a	2154073	run_method (schraivogel/enhancer_screen_chr11/gene+mimosca+non-targeting-00000)	COMPLETED	0	2022-06-13 05:00:20.928	3h 21m 44s	3h 21m 18s	99.6%	5.8 GB	8.3 GB	113 MB	3.1 KB
826	a6/0c52b6	2154406	run_method (frangieh/ifn_gamma/gene+seurat_de+NO-SITE-547)	COMPLETED	0	2022-06-13 08:00:50.901	22m 29s	22m 16s	98.6%	8.9 GB	9.8 GB	1.5 GB	169.5 KB
727	16/cdb7c8	2154409	run_method (frangieh/ifn_gamma/gene+schraivogel_method+ONE-NON-GENE-SITE-84)	COMPLETED	0	2022-06-13 08:03:21.897	19m 58s	19m 47s	98.1%	25.6 GB	26.5 GB	1.5 GB	175.7 KB
392	4c/92fba7	2153383	run_method (frangieh/control/gene+mimosca+ONE-NON-GENE-SITE-892)	COMPLETED	0	2022-06-13 00:39:04.739	7h 44m 30s	6h 26m 34s	99.6%	17.9 GB	18.8 GB	1.1 GB	95 KB
810	bd/b844fe	2154417	run_method (frangieh/ifn_gamma/gene+schraivogel_method+NO-SITE-411)	COMPLETED	0	2022-06-13 08:09:05.902	15m 4s	14m 29s	97.8%	25.6 GB	26.5 GB	1.5 GB	175.8 KB
1269	12/1481ee	2154330	run_method (schraivogel/ground_truth_perturbseq/gene+seurat_de+non-targeting-00018)	COMPLETED	0	2022-06-13 07:24:19.906	1h	58m 57s	99.3%	6.4 GB	7.3 GB	1.1 GB	195.3 KB
547	f9/abf6b9	2154413	run_method (frangieh/control/gene+schraivogel_method+NO-SITE-664)	COMPLETED	0	2022-06-13 08:08:20.905	15m 59s	15m 14s	97.0%	16.6 GB	17.4 GB	1.1 GB	182 KB
1041	ff/487230	2154437	run_method (schraivogel/enhancer_screen_chr11/gene+seurat_de+non-targeting-00021)	COMPLETED	0	2022-06-13 08:22:05.901	2m 34s	1m 31s	94.8%	3.5 GB	4.3 GB	135.1 MB	4.1 KB
1163	ee/829d7a	2154444	run_method (schraivogel/enhancer_screen_chr8/gene+weissman_method+non-targeting-00021)	COMPLETED	0	2022-06-13 08:24:40.902	33.6s	25.7s	88.4%	3.6 GB	4.3 GB	105.1 MB	7.3 KB
551	c0/037278	2154414	run_method (frangieh/control/gene+seurat_de+NO-SITE-40)	COMPLETED	0	2022-06-13 08:08:21.902	16m 58s	16m 31s	98.1%	6.6 GB	7.4 GB	1.1 GB	169 KB
996	58/f94472	2154442	run_method (schraivogel/enhancer_screen_chr11/gene+schraivogel_method+non-targeting-00010)	COMPLETED	0	2022-06-13 08:24:20.900	1m 44s	1m 13s	95.3%	3.5 GB	4.3 GB	150.2 MB	3.7 KB
1004	53/a70815	2154443	run_method (schraivogel/enhancer_screen_chr11/gene+schraivogel_method+non-targeting-00012)	COMPLETED	0	2022-06-13 08:24:21.899	1m 43s	1m 16s	95.5%	3.5 GB	4.3 GB	150.2 MB	3.7 KB
650	fd/bb0506	2154420	run_method (frangieh/ifn_gamma/gene+schraivogel_method+ONE-NON-GENE-SITE-993)	COMPLETED	0	2022-06-13 08:11:20.906	14m 59s	14m 21s	98.3%	25.6 GB	26.4 GB	1.5 GB	175.7 KB
657	1b/ac0412	2154440	run_method (frangieh/ifn_gamma/gene+weissman_method+ONE-NON-GENE-SITE-931)	COMPLETED	0	2022-06-13 08:23:35.896	2m 44s	2m 37s	91.2%	43.4 GB	44.1 GB	1.5 GB	142.9 KB
896	ce/6d3c96	2154441	run_method (papalexi/eccite_screen/gene+weissman_method+NTg3)	COMPLETED	0	2022-06-13 08:24:10.901	2m 39s	2m 7s	95.9%	17.6 GB	18.2 GB	708.1 MB	176.2 KB
1143	a1/ca4924	2154451	run_method (schraivogel/enhancer_screen_chr8/gene+weissman_method+non-targeting-00016)	COMPLETED	0	2022-06-13 08:26:50.915	33.5s	25.2s	86.9%	3.6 GB	4.3 GB	105.1 MB	7.3 KB
